design_id,geom_key,typology,evaluated_stage,d_max_mm,cure_days,rh_pct,cure_label,split_mould,a,aperture_r,b,c,core_taper,face_shell,fillet_r,groove_depth,groove_pitch,groove_width,joint,n,n_cores,ovoid,pattern,t,wall,web,n_rules_param,n_fail_param,n_warn_param,feasible_param,failed_rules_param,warned_rules_param,mesh_watertight,mesh_euler,volume_mm3,volume_voxel_mm3,area_mm2,exposed_area_mm2,sa_to_vol_per_mm,max_wall_thickness_mm,mean_wall_thickness_mm,depth_mean_mm,depth_p95_mm,depth_max_mm,cavity_volume_mm3,voxel_pitch_mm,kt_family,notch_depth_mm,notch_root_radius_mm,meshed,mesh_error,min_section_p5_mm,min_section_min_mm,median_section_mm,n_ridge_voxels,kt,min_feature_nominal_mm,min_feature_measured_mm,section_over_dmax,score,score_lo,score_hi,score_mean,sub_aeration,sub_drying,sub_castability,sub_structural,dominant_failure_mode,failure_mode_text,penetration_depth_nom_mm,L_gas_nom_mm,L_dry_nom_mm,penetration_limiter,drying_ratio,cemented_fraction,min_feature_mm,n_mc,feasible,n_rules,n_fail,n_warn,failed_rules,warned_rules,material_volume_cm3
264,shell_029,shell,geometry+score,3.0,14.0,90.0,14d/90%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,0,False,aperture_not_jamming,,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.4666666666666668,1.9380654302410587e-08,8.074835076065764e-14,0.00017007836436124074,0.00018789280653756145,5.297125475318797e-06,0.18293557885981737,0.02,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,3.0535656270250287,0.5497509888713545,4.4,250.0,False,12.0,4.0,1.0,aperture_not_jamming;penetration_coverage;measured_section_over_dmax;measured_section_not_jamming,thickness_vs_penetration,1952.9676892118882
266,shell_029,shell,geometry+score,3.0,21.0,85.0,21d/85%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,0,False,aperture_not_jamming,,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.4666666666666668,0.012174083373909034,8.423767969534551e-07,0.019950547536867307,0.010837203994331902,0.9859032991214064,0.6174075786518841,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,1.3571402786777904,0.9604574426659562,4.4,250.0,False,12.0,3.0,1.0,aperture_not_jamming;measured_section_over_dmax;measured_section_not_jamming,thickness_vs_penetration,1952.9676892118882
265,shell_029,shell,geometry+score,3.0,28.0,90.0,28d/90%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,0,False,aperture_not_jamming,,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.4666666666666668,0.009697837329069429,4.644284040920154e-08,0.0194091102671777,0.008572513876201334,0.9371340694042661,0.5174199533282532,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.5267828135125143,0.9238292378005042,4.4,250.0,False,12.0,3.0,1.0,aperture_not_jamming;measured_section_over_dmax;measured_section_not_jamming,thickness_vs_penetration,1952.9676892118882
267,shell_029,shell,geometry+score,4.0,14.0,90.0,14d/90%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,1,False,aperture_not_jamming,fillet_radius_preferred,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.1,1.9380654302410587e-08,8.074835076065764e-14,0.00017007836436124074,0.00018789280653756145,5.297125475318797e-06,0.18293557885981737,0.02,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,3.0535656270250287,0.5497509888713545,4.4,250.0,False,12.0,4.0,2.0,aperture_not_jamming;penetration_coverage;measured_section_over_dmax;measured_section_not_jamming,fillet_radius_preferred;thickness_vs_penetration,1952.9676892118882
269,shell_029,shell,geometry+score,4.0,21.0,85.0,21d/85%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,1,False,aperture_not_jamming,fillet_radius_preferred,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.1,0.012174083373909034,8.423767969534551e-07,0.019950547536867307,0.010837203994331902,0.9859032991214064,0.6174075786518841,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,1.3571402786777904,0.9604574426659562,4.4,250.0,False,12.0,3.0,2.0,aperture_not_jamming;measured_section_over_dmax;measured_section_not_jamming,fillet_radius_preferred;thickness_vs_penetration,1952.9676892118882
268,shell_029,shell,geometry+score,4.0,28.0,90.0,28d/90%RH,True,41.1,2.2,74.5,132.7,,,6.9,,,,,2.7,,0.1,,,39.6,,7,1,1,False,aperture_not_jamming,fillet_radius_preferred,True,0.0,1952967.6892118882,1951720.0,105118.5932198569,185784.0,0.09518988379480663,64.1248781675256,21.158909342454375,10.579454671227188,22.715633383201094,32.0624390837628,11808.0,2.0,peterson_shoulder,1.1609465996036756,6.9,True,,36.0,32.0,40.0,1309.0,1.8203734037067372,4.4,4.4,1.1,0.009697837329069429,4.644284040920154e-08,0.0194091102671777,0.008572513876201334,0.9371340694042661,0.5174199533282532,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,1.5267828135125143,0.9238292378005042,4.4,250.0,False,12.0,3.0,2.0,aperture_not_jamming;measured_section_over_dmax;measured_section_not_jamming,fillet_radius_preferred;thickness_vs_penetration,1952.9676892118882
270,shell_030,shell,geometry+score,2.0,14.0,90.0,14d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,10.0,0.2629335543719279,1.301133770836508e-08,0.962059507193442,0.34032291773854717,0.512605201024845,0.5129357912214862,1.0,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.5356681425330572,0.8546058515395426,20.0,250.0,True,12.0,0.0,1.0,,thickness_vs_penetration,688.5076589892126
272,shell_030,shell,geometry+score,2.0,21.0,85.0,21d/85%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,10.0,0.9975273768433653,0.6509657379142738,0.9975273768433653,0.9462671444344771,0.9975273768433653,1.0,1.0,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,23.625,98.5484712562236,23.625,drainage,0.6825191744591365,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
271,shell_030,shell,geometry+score,2.0,28.0,90.0,28d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,10.0,0.9975273768433653,0.40331024529768666,0.9975273768433653,0.9107947461053828,0.9975273768433653,1.0,1.0,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7678340712665286,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
273,shell_030,shell,geometry+score,3.0,14.0,90.0,14d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,6.666666666666667,0.19894417810083392,1.052783564913592e-08,0.8142988220413756,0.2770805288621734,0.512605201024845,0.5129357912214862,0.7982445787083172,1.0,aeration,incomplete mineralisation (anoxic core) — the paper's Fig. 5 mode,10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.5356681425330572,0.8546058515395426,20.0,250.0,True,12.0,0.0,1.0,,thickness_vs_penetration,688.5076589892126
275,shell_030,shell,geometry+score,3.0,21.0,85.0,21d/85%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,6.666666666666667,0.7780536399724354,0.4922095876685678,0.9905670393441272,0.7640065221004135,0.9975273768433653,1.0,0.7982445787083172,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.6825191744591365,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
274,shell_030,shell,geometry+score,3.0,28.0,90.0,28d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,6.666666666666667,0.7584046488342178,0.32153573321433115,0.9828495323334595,0.7356233191974599,0.9975273768433653,1.0,0.7982445787083172,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7678340712665286,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
276,shell_030,shell,geometry+score,4.0,14.0,90.0,14d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,5.0,0.09906593037016112,5.217909803284512e-09,0.40367335921426856,0.13775401983972313,0.512605201024845,0.5129357912214862,0.3960333660736194,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,1.5356681425330572,0.8546058515395426,20.0,250.0,True,12.0,0.0,1.0,,thickness_vs_penetration,688.5076589892126
278,shell_030,shell,geometry+score,4.0,21.0,85.0,21d/85%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,5.0,0.38625192049665347,0.24489361866534293,0.48893445897847354,0.380029835318153,0.9975273768433653,1.0,0.3960333660736194,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.6825191744591365,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
277,shell_030,shell,geometry+score,4.0,28.0,90.0,28d/90%RH,True,53.8,17.8,42.1,73.2,,,9.3,,,,,3.8,,0.2,,,29.7,,7,0,0,True,,,True,0.0,688507.6589892126,688776.0,65289.46989589682,113192.0,0.1643378979523096,32.2490309931942,12.60878259897406,6.30439129948703,12.806248474865697,16.1245154965971,168328.0,2.0,peterson_shoulder,1.4510325000000004,9.3,True,,20.0,12.0,28.0,2043.0,1.79,29.7,20.0,5.0,0.376757891910013,0.15952887501790056,0.48520550253172934,0.36586632975987965,0.9975273768433653,1.0,0.3960333660736194,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.7678340712665286,1.0,20.0,250.0,True,12.0,0.0,0.0,,,688.5076589892126
279,shell_031,shell,geometry+score,2.0,14.0,90.0,14d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,5.656854249492381,0.5411577323166396,0.020670266813352624,0.6793722346129911,0.5175200417328986,0.9975273768433653,1.0,0.5487272134580552,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.6317380553057905,1.0,11.313708498984761,250.0,True,12.0,0.0,0.0,,,909.412450673686
281,shell_031,shell,geometry+score,2.0,21.0,85.0,21d/85%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,5.656854249492381,0.5473704178433831,0.47699376463724524,0.6803542198662135,0.5552728203817285,0.9975273768433653,1.0,0.5487272134580552,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.28077246902479575,1.0,11.313708498984761,250.0,True,12.0,0.0,0.0,,,909.412450673686
280,shell_031,shell,geometry+score,2.0,28.0,90.0,28d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,5.656854249492381,0.5473704178433831,0.47699376463724524,0.6803542198662135,0.5552728203817285,0.9975273768433653,1.0,0.5487272134580552,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.31586902765289526,1.0,11.313708498984761,250.0,True,12.0,0.0,0.0,,,909.412450673686
282,shell_031,shell,geometry+score,3.0,14.0,90.0,14d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,3.771236166328254,0.13808973563844215,0.005245573598044217,0.16941806257248773,0.13167962909493963,0.9975273768433653,1.0,0.139843711961752,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.6317380553057905,1.0,11.313708498984761,250.0,False,12.0,1.0,0.0,measured_section_not_jamming,,909.412450673686
284,shell_031,shell,geometry+score,3.0,21.0,85.0,21d/85%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,3.771236166328254,0.13949793116124562,0.12354603925746792,0.1696406438106808,0.1412891256174894,0.9975273768433653,1.0,0.139843711961752,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.28077246902479575,1.0,11.313708498984761,250.0,False,12.0,1.0,0.0,measured_section_not_jamming,,909.412450673686
283,shell_031,shell,geometry+score,3.0,28.0,90.0,28d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,3.771236166328254,0.13949793116124562,0.12354603925746792,0.1696406438106808,0.1412891256174894,0.9975273768433653,1.0,0.139843711961752,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.31586902765289526,1.0,11.313708498984761,250.0,False,12.0,1.0,0.0,measured_section_not_jamming,,909.412450673686
285,shell_031,shell,geometry+score,4.0,14.0,90.0,14d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,2.8284271247461903,0.019950547536867307,0.0007435918310710941,0.019950547536867307,0.018589844092193178,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.6317380553057905,1.0,11.313708498984761,250.0,False,12.0,2.0,0.0,measured_section_over_dmax;measured_section_not_jamming,,909.412450673686
287,shell_031,shell,geometry+score,4.0,21.0,85.0,21d/85%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,2.8284271247461903,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.01995054753686731,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.28077246902479575,1.0,11.313708498984761,250.0,False,12.0,2.0,0.0,measured_section_over_dmax;measured_section_not_jamming,,909.412450673686
286,shell_031,shell,geometry+score,4.0,28.0,90.0,28d/90%RH,True,73.3,10.0,78.4,104.1,,,11.2,,,,,2.4,,0.2,,,12.4,,7,0,0,True,,,True,0.0,909412.450673686,916792.0,161732.15227928117,246380.0,0.2687414375343589,13.2664991614216,7.420085397279054,3.710042698639527,6.0,6.6332495807108,1473416.0,2.0,peterson_shoulder,1.7474800000000001,11.2,True,,11.313708498984761,11.313708498984761,12.649110640673518,8856.0,1.79,12.4,11.313708498984761,2.8284271247461903,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.01995054753686731,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.31586902765289526,1.0,11.313708498984761,250.0,False,12.0,2.0,0.0,measured_section_over_dmax;measured_section_not_jamming,,909.412450673686
288,shell_032,shell,geometry+score,2.0,14.0,90.0,14d/90%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,0,1,True,,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,4.0,0.18300518305283178,0.16104786765554144,0.2243916447523037,0.1834356486673206,0.9975273768433653,1.0,0.18367802932676353,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.42591770999996004,1.0,8.0,250.0,True,12.0,0.0,1.0,,fillet_fits_wall,772.9910241492249
290,shell_032,shell,geometry+score,2.0,21.0,85.0,21d/85%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,0,1,True,,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,4.0,0.18322386277808514,0.16143736945186724,0.2243916447523037,0.18567020872264808,0.9975273768433653,1.0,0.18367802932676353,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.18929675999998222,1.0,8.0,250.0,True,12.0,0.0,1.0,,fillet_fits_wall,772.9910241492249
289,shell_032,shell,geometry+score,2.0,28.0,90.0,28d/90%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,0,1,True,,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,4.0,0.18322386277808514,0.16143736945186724,0.2243916447523037,0.18567020872264808,0.9975273768433653,1.0,0.18367802932676353,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.21295885499998002,1.0,8.0,250.0,True,12.0,0.0,1.0,,fillet_fits_wall,772.9910241492249
291,shell_032,shell,geometry+score,3.0,14.0,90.0,14d/90%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,1,1,False,min_section_thickness,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,2.6666666666666665,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.019710320117798285,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.42591770999996004,1.0,8.0,250.0,False,12.0,3.0,1.0,min_section_thickness;measured_section_over_dmax;measured_section_not_jamming,fillet_fits_wall,772.9910241492249
293,shell_032,shell,geometry+score,3.0,21.0,85.0,21d/85%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,1,1,False,min_section_thickness,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,2.6666666666666665,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.01995054753686731,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),23.625,98.5484712562236,23.625,drainage,0.18929675999998222,1.0,8.0,250.0,False,12.0,3.0,1.0,min_section_thickness;measured_section_over_dmax;measured_section_not_jamming,fillet_fits_wall,772.9910241492249
292,shell_032,shell,geometry+score,3.0,28.0,90.0,28d/90%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,1,1,False,min_section_thickness,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,2.6666666666666665,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.01995054753686731,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),20.999999999999996,98.5484712562236,20.999999999999996,drainage,0.21295885499998002,1.0,8.0,250.0,False,12.0,3.0,1.0,min_section_thickness;measured_section_over_dmax;measured_section_not_jamming,fillet_fits_wall,772.9910241492249
294,shell_032,shell,geometry+score,4.0,14.0,90.0,14d/90%RH,True,74.1,16.7,62.5,136.3,,,13.2,,,,,2.9,,0.1,,,8.1,,7,1,1,False,min_section_thickness,fillet_fits_wall,True,0.0,772991.024149225,782040.0,216810.24010871115,293776.0,0.37565341926244183,8.94427190999916,5.584995245892216,2.792497622946108,4.0,4.47213595499958,2402352.0,2.0,peterson_shoulder,2.05953,13.2,True,,8.0,5.656854249492381,8.0,26598.0,1.79,8.1,8.0,2.0,0.019950547536867307,0.019950547536867307,0.019950547536867307,0.019710320117798285,0.9975273768433653,1.0,0.02,1.0,castability,aggregate bridging / starved mould feature (defective casting),10.499999999999998,98.5484712562236,10.499999999999998,drainage,0.42591770999996004,1.0,8.0,250.0,False,12.0,3.0,1.0,min_section_thickness;measured_section_over_dmax;measured_section_not_jamming,fillet_fits_wall,772.9910241492249
